Timestamp,Davis Hall Total Electric Meter Demand (C),Davis Hall Total Electric Meter Usage (C)
2024-11-02T03:00:00-07:00 Los_Angeles,108.03199768066406kW,104.5kWh
2024-11-02T04:00:00-07:00 Los_Angeles,106.30400085449219kW,102.5kWh
2024-11-02T05:00:00-07:00 Los_Angeles,107.90400695800781kW,104.5kWh
2024-11-02T06:00:00-07:00 Los_Angeles,107.13600158691406kW,104kWh
2024-11-02T07:00:00-07:00 Los_Angeles,109.24800109863281kW,103.5kWh
2024-11-02T08:00:00-07:00 Los_Angeles,106.8800048828125kW,103.5kWh
2024-11-02T09:00:00-07:00 Los_Angeles,107.7760009765625kW,104.25kWh
2024-11-02T10:00:00-07:00 Los_Angeles,111.87200164794922kW,106.5kWh
2024-11-02T11:00:00-07:00 Los_Angeles,110.33599853515625kW,105.5kWh
2024-11-02T12:00:00-07:00 Los_Angeles,110.97599792480469kW,108.5kWh
2024-11-02T13:00:00-07:00 Los_Angeles,112kW,107.75kWh
2024-11-02T14:00:00-07:00 Los_Angeles,107.71200561523438kW,106.5kWh
2024-11-02T15:00:00-07:00 Los_Angeles,114.81600189208984kW,111.25kWh
2024-11-02T16:00:00-07:00 Los_Angeles,120.25599670410156kW,113.75kWh
2024-11-02T17:00:00-07:00 Los_Angeles,112.89600372314453kW,106kWh
2024-11-02T18:00:00-07:00 Los_Angeles,111.68000030517578kW,103.5kWh
2024-11-02T19:00:00-07:00 Los_Angeles,105.40799713134766kW,102.75kWh
2024-11-02T20:00:00-07:00 Los_Angeles,106.94400024414062kW,101kWh
2024-11-02T21:00:00-07:00 Los_Angeles,104.96000671386719kW,101.25kWh
2024-11-02T22:00:00-07:00 Los_Angeles,103.36000061035156kW,99kWh
2024-11-02T23:00:00-07:00 Los_Angeles,105.08799743652344kW,101.25kWh
2024-11-03T00:00:00-07:00 Los_Angeles,100.6719970703125kW,98.5kWh
2024-11-03T01:00:00-07:00 Los_Angeles,103.42400360107422kW,100.25kWh
2024-11-03T01:00:00-08:00 Los_Angeles,105.91999816894531kW,100.5kWh
2024-11-03T02:00:00-08:00 Los_Angeles,101.63200378417969kW,98.25kWh
2024-11-03T03:00:00-08:00 Los_Angeles,104.25599670410156kW,99.75kWh
2024-11-03T04:00:00-08:00 Los_Angeles,104.19200134277344kW,98.25kWh
2024-11-03T05:00:00-08:00 Los_Angeles,109.3759994506836kW,102kWh
2024-11-03T06:00:00-08:00 Los_Angeles,103.93600463867188kW,100.25kWh
2024-11-03T07:00:00-08:00 Los_Angeles,105.79199981689453kW,101.5kWh
2024-11-03T08:00:00-08:00 Los_Angeles,101.18400573730469kW,100.5kWh
2024-11-03T09:00:00-08:00 Los_Angeles,112.51199340820312kW,105.25kWh
2024-11-03T10:00:00-08:00 Los_Angeles,114.04800415039062kW,106.75kWh
2024-11-03T11:00:00-08:00 Los_Angeles,112.76799774169922kW,110.25kWh
2024-11-03T12:00:00-08:00 Los_Angeles,116.16000366210938kW,111.75kWh
2024-11-03T13:00:00-08:00 Los_Angeles,115.96800231933594kW,113.5kWh
2024-11-03T14:00:00-08:00 Los_Angeles,119.48800659179688kW,113.5kWh
2024-11-03T15:00:00-08:00 Los_Angeles,117.75999450683594kW,113.5kWh
2024-11-03T16:00:00-08:00 Los_Angeles,113.40800476074219kW,111.25kWh
2024-11-03T17:00:00-08:00 Los_Angeles,114.62399291992188kW,109.5kWh
2024-11-03T18:00:00-08:00 Los_Angeles,108.16000366210938kW,105kWh
2024-11-03T19:00:00-08:00 Los_Angeles,109.3759994506836kW,106.75kWh
2024-11-03T20:00:00-08:00 Los_Angeles,108.47999572753906kW,103.75kWh
2024-11-03T21:00:00-08:00 Los_Angeles,111.552001953125kW,104.75kWh
2024-11-03T22:00:00-08:00 Los_Angeles,110.20800018310547kW,103.75kWh
2024-11-03T23:00:00-08:00 Los_Angeles,112kW,104kWh
2024-11-04T00:00:00-08:00 Los_Angeles,106.81600189208984kW,106kWh
2024-11-04T01:00:00-08:00 Los_Angeles,110.52799987792969kW,104.5kWh
2024-11-04T02:00:00-08:00 Los_Angeles,107.0719985961914kW,103kWh
2024-11-04T03:00:00-08:00 Los_Angeles,105.53600311279297kW,100.75kWh
2024-11-04T04:00:00-08:00 Los_Angeles,108.2239990234375kW,102.5kWh
2024-11-04T05:00:00-08:00 Los_Angeles,187.583984375kW,149.25kWh
2024-11-04T06:00:00-08:00 Los_Angeles,161.79200744628906kW,158.25kWh
2024-11-04T07:00:00-08:00 Los_Angeles,158.9759979248047kW,159.5kWh
2024-11-04T08:00:00-08:00 Los_Angeles,180.54400634765625kW,165kWh
2024-11-04T09:00:00-08:00 Los_Angeles,209.21600341796875kW,202.75kWh
2024-11-04T10:00:00-08:00 Los_Angeles,330.11199951171875kW,261kWh
2024-11-04T11:00:00-08:00 Los_Angeles,328.8320007324219kW,314.5kWh
2024-11-04T12:00:00-08:00 Los_Angeles,284.9280090332031kW,269.25kWh
2024-11-04T13:00:00-08:00 Los_Angeles,269.760009765625kW,263.5kWh
2024-11-04T14:00:00-08:00 Los_Angeles,265.1520080566406kW,261.75kWh
2024-11-04T15:00:00-08:00 Los_Angeles,279.1679992675781kW,260.5kWh
2024-11-04T16:00:00-08:00 Los_Angeles,254.1439971923828kW,249.5kWh
2024-11-04T17:00:00-08:00 Los_Angeles,219.3280029296875kW,215.5kWh
2024-11-04T18:00:00-08:00 Los_Angeles,213.760009765625kW,203.25kWh
2024-11-04T19:00:00-08:00 Los_Angeles,198.5279998779297kW,193.5kWh
2024-11-04T20:00:00-08:00 Los_Angeles,185.15200805664062kW,137.75kWh
2024-11-04T21:00:00-08:00 Los_Angeles,121.02400207519531kW,117kWh
2024-11-04T22:00:00-08:00 Los_Angeles,118.46399688720703kW,112.75kWh
2024-11-04T23:00:00-08:00 Los_Angeles,113.7280044555664kW,112.25kWh
2024-11-05T00:00:00-08:00 Los_Angeles,114.0479965209961kW,108.5kWh
2024-11-05T01:00:00-08:00 Los_Angeles,115.07200622558594kW,111.25kWh
2024-11-05T02:00:00-08:00 Los_Angeles,117.5679931640625kW,109kWh
2024-11-05T03:00:00-08:00 Los_Angeles,118.08000183105469kW,111kWh
2024-11-05T04:00:00-08:00 Los_Angeles,110.46400451660156kW,108.5kWh
2024-11-05T05:00:00-08:00 Los_Angeles,202.3679962158203kW,162.75kWh
2024-11-05T06:00:00-08:00 Los_Angeles,178.3040008544922kW,176.25kWh
2024-11-05T07:00:00-08:00 Los_Angeles,190.91200256347656kW,183.25kWh
2024-11-05T08:00:00-08:00 Los_Angeles,195.52000427246094kW,191.75kWh
2024-11-05T09:00:00-08:00 Los_Angeles,213.82400512695312kW,210kWh
2024-11-05T10:00:00-08:00 Los_Angeles,214.0800018310547kW,210.25kWh
2024-11-05T11:00:00-08:00 Los_Angeles,251.71200561523438kW,226.75kWh
2024-11-05T12:00:00-08:00 Los_Angeles,272.7040100097656kW,247kWh
2024-11-05T13:00:00-08:00 Los_Angeles,265.66400146484375kW,263kWh
2024-11-05T14:00:00-08:00 Los_Angeles,273.5359802246094kW,269.5kWh
2024-11-05T15:00:00-08:00 Los_Angeles,275.5840148925781kW,269.75kWh
2024-11-05T16:00:00-08:00 Los_Angeles,260.1600036621094kW,257.75kWh
2024-11-05T17:00:00-08:00 Los_Angeles,261.3760070800781kW,254.5kWh
2024-11-05T18:00:00-08:00 Los_Angeles,269.3760070800781kW,248.5kWh
2024-11-05T19:00:00-08:00 Los_Angeles,230.59201049804688kW,230.75kWh
2024-11-05T20:00:00-08:00 Los_Angeles,223.16799926757812kW,146.75kWh
2024-11-05T21:00:00-08:00 Los_Angeles,118.08000183105469kW,114.75kWh
2024-11-05T22:00:00-08:00 Los_Angeles,112.57600402832031kW,111.25kWh
2024-11-05T23:00:00-08:00 Los_Angeles,120.31999969482422kW,111.5kWh
2024-11-06T00:00:00-08:00 Los_Angeles,109.69599914550781kW,109.75kWh
2024-11-06T01:00:00-08:00 Los_Angeles,114.11199951171875kW,108kWh
2024-11-06T02:00:00-08:00 Los_Angeles,108.54399871826172kW,108kWh
2024-11-06T03:00:00-08:00 Los_Angeles,113.66400146484375kW,108.75kWh
2024-11-06T04:00:00-08:00 Los_Angeles,113.343994140625kW,108.25kWh
2024-11-06T05:00:00-08:00 Los_Angeles,241.79200744628906kW,190.75kWh
2024-11-06T06:00:00-08:00 Los_Angeles,216.89599609375kW,211.25kWh
2024-11-06T07:00:00-08:00 Los_Angeles,236.73599243164062kW,218kWh
2024-11-06T08:00:00-08:00 Los_Angeles,228.03199768066406kW,211kWh
2024-11-06T09:00:00-08:00 Los_Angeles,198.72000122070312kW,187.75kWh
2024-11-06T10:00:00-08:00 Los_Angeles,219.39199829101562kW,208kWh
2024-11-06T11:00:00-08:00 Los_Angeles,296.7040100097656kW,277.5kWh
2024-11-06T12:00:00-08:00 Los_Angeles,313.4079895019531kW,290.75kWh
2024-11-06T13:00:00-08:00 Los_Angeles,299.3919982910156kW,288.25kWh
2024-11-06T14:00:00-08:00 Los_Angeles,292.7359924316406kW,257.5kWh
2024-11-06T15:00:00-08:00 Los_Angeles,242.11199951171875kW,236.75kWh
2024-11-06T16:00:00-08:00 Los_Angeles,230.5919952392578kW,226.25kWh
2024-11-06T17:00:00-08:00 Los_Angeles,232.51199340820312kW,219kWh
2024-11-06T18:00:00-08:00 Los_Angeles,212.28799438476562kW,205kWh
2024-11-06T19:00:00-08:00 Los_Angeles,198.1439971923828kW,182.5kWh
2024-11-06T20:00:00-08:00 Los_Angeles,178.36801147460938kW,133.5kWh
2024-11-06T21:00:00-08:00 Los_Angeles,111.93599700927734kW,110kWh
2024-11-06T22:00:00-08:00 Los_Angeles,109.56800079345703kW,106.25kWh
2024-11-06T23:00:00-08:00 Los_Angeles,111.552001953125kW,105.25kWh
2024-11-07T00:00:00-08:00 Los_Angeles,103.68000793457031kW,102.75kWh
2024-11-07T01:00:00-08:00 Los_Angeles,106.94400024414062kW,103kWh
2024-11-07T02:00:00-08:00 Los_Angeles,108.09600830078125kW,104.25kWh
2024-11-07T03:00:00-08:00 Los_Angeles,107.64800262451172kW,102.5kWh
2024-11-07T04:00:00-08:00 Los_Angeles,107.52000427246094kW,102.5kWh
2024-11-07T05:00:00-08:00 Los_Angeles,168.3199920654297kW,147.25kWh
2024-11-07T06:00:00-08:00 Los_Angeles,160.76800537109375kW,155.75kWh
2024-11-07T07:00:00-08:00 Los_Angeles,174.91200256347656kW,159.75kWh
2024-11-07T08:00:00-08:00 Los_Angeles,187.39199829101562kW,178.5kWh
2024-11-07T09:00:00-08:00 Los_Angeles,210.55999755859375kW,199.5kWh
2024-11-07T10:00:00-08:00 Los_Angeles,317.3119812011719kW,237.25kWh
2024-11-07T11:00:00-08:00 Los_Angeles,310.33599853515625kW,306.5kWh
2024-11-07T12:00:00-08:00 Los_Angeles,336.38397216796875kW,284.25kWh
2024-11-07T13:00:00-08:00 Los_Angeles,259.64801025390625kW,243.25kWh
2024-11-07T14:00:00-08:00 Los_Angeles,245.44000244140625kW,242.75kWh
2024-11-07T15:00:00-08:00 Los_Angeles,255.552001953125kW,246.5kWh
2024-11-07T16:00:00-08:00 Los_Angeles,249.0240020751953kW,245kWh
2024-11-07T17:00:00-08:00 Los_Angeles,238.9119873046875kW,237.75kWh
2024-11-07T18:00:00-08:00 Los_Angeles,239.29600524902344kW,230.25kWh
2024-11-07T19:00:00-08:00 Los_Angeles,217.59999084472656kW,216.75kWh
2024-11-07T20:00:00-08:00 Los_Angeles,204.28799438476562kW,138.25kWh
2024-11-07T21:00:00-08:00 Los_Angeles,113.66400146484375kW,108.75kWh
2024-11-07T22:00:00-08:00 Los_Angeles,109.63200378417969kW,103.25kWh
2024-11-07T23:00:00-08:00 Los_Angeles,108.99199676513672kW,105.5kWh
2024-11-08T00:00:00-08:00 Los_Angeles,105.47200012207031kW,102.5kWh
2024-11-08T01:00:00-08:00 Los_Angeles,107.3280029296875kW,102kWh
2024-11-08T02:00:00-08:00 Los_Angeles,101.44000244140625kW,100.75kWh
2024-11-08T03:00:00-08:00 Los_Angeles,107.58399963378906kW,101.25kWh
2024-11-08T04:00:00-08:00 Los_Angeles,102.65599822998047kW,101.75kWh
2024-11-08T05:00:00-08:00 Los_Angeles,211.39199829101562kW,172.75kWh
2024-11-08T06:00:00-08:00 Los_Angeles,193.4720001220703kW,190.25kWh
2024-11-08T07:00:00-08:00 Los_Angeles,221.31199645996094kW,200.25kWh
2024-11-08T08:00:00-08:00 Los_Angeles,224.9600067138672kW,207.25kWh
2024-11-08T09:00:00-08:00 Los_Angeles,237.37600708007812kW,226.75kWh
2024-11-08T10:00:00-08:00 Los_Angeles,257.85601806640625kW,239.25kWh
2024-11-08T11:00:00-08:00 Los_Angeles,240.89599609375kW,237.25kWh
2024-11-08T12:00:00-08:00 Los_Angeles,262.9119873046875kW,242kWh
2024-11-08T13:00:00-08:00 Los_Angeles,238.72000122070312kW,235.25kWh
2024-11-08T14:00:00-08:00 Los_Angeles,239.48800659179688kW,236.25kWh
2024-11-08T15:00:00-08:00 Los_Angeles,239.29598999023438kW,238.5kWh
2024-11-08T16:00:00-08:00 Los_Angeles,233.66400146484375kW,232kWh
2024-11-08T17:00:00-08:00 Los_Angeles,246.656005859375kW,220.75kWh
2024-11-08T18:00:00-08:00 Los_Angeles,218.4320068359375kW,208.25kWh
2024-11-08T19:00:00-08:00 Los_Angeles,198.9759979248047kW,197.5kWh
2024-11-08T20:00:00-08:00 Los_Angeles,198.0800018310547kW,134.75kWh
2024-11-08T21:00:00-08:00 Los_Angeles,109.63200378417969kW,110.25kWh
2024-11-08T22:00:00-08:00 Los_Angeles,113.91999816894531kW,109.75kWh
2024-11-08T23:00:00-08:00 Los_Angeles,113.27999877929688kW,110.5kWh
2024-11-09T00:00:00-08:00 Los_Angeles,115.58399963378906kW,107.75kWh
2024-11-09T01:00:00-08:00 Los_Angeles,110.46400451660156kW,107.5kWh
2024-11-09T02:00:00-08:00 Los_Angeles,111.68000030517578kW,106.25kWh
2024-11-09T03:00:00-08:00 Los_Angeles,110.97599792480469kW,105.75kWh
2024-11-09T04:00:00-08:00 Los_Angeles,107.13600158691406kW,104.5kWh
2024-11-09T05:00:00-08:00 Los_Angeles,109.63200378417969kW,105.5kWh
2024-11-09T06:00:00-08:00 Los_Angeles,111.68000030517578kW,107.75kWh
2024-11-09T07:00:00-08:00 Los_Angeles,112.76800537109375kW,106.25kWh
2024-11-09T08:00:00-08:00 Los_Angeles,115.13600158691406kW,108.25kWh
2024-11-09T09:00:00-08:00 Los_Angeles,113.85600280761719kW,108.25kWh
2024-11-09T10:00:00-08:00 Los_Angeles,120.32000732421875kW,115.5kWh
2024-11-09T11:00:00-08:00 Los_Angeles,125.88800048828125kW,120kWh
2024-11-09T12:00:00-08:00 Los_Angeles,121.85600280761719kW,118.25kWh
2024-11-09T13:00:00-08:00 Los_Angeles,121.66400146484375kW,114.25kWh
2024-11-09T14:00:00-08:00 Los_Angeles,114.6240005493164kW,115kWh
2024-11-09T15:00:00-08:00 Los_Angeles,120.95999908447266kW,115.25kWh
2024-11-09T16:00:00-08:00 Los_Angeles,117.69599914550781kW,115kWh
2024-11-09T17:00:00-08:00 Los_Angeles,123.26399993896484kW,113.75kWh
2024-11-09T18:00:00-08:00 Los_Angeles,117.43999481201172kW,113.75kWh
2024-11-09T19:00:00-08:00 Los_Angeles,116.54399108886719kW,112.5kWh
2024-11-09T20:00:00-08:00 Los_Angeles,109.82400512695312kW,103.5kWh
2024-11-09T21:00:00-08:00 Los_Angeles,109.37600708007812kW,105.25kWh
2024-11-09T22:00:00-08:00 Los_Angeles,108.80000305175781kW,103.25kWh
2024-11-09T23:00:00-08:00 Los_Angeles,109.69599914550781kW,106kWh
2024-11-10T00:00:00-08:00 Los_Angeles,107.26399993896484kW,103.25kWh
2024-11-10T01:00:00-08:00 Los_Angeles,108.80000305175781kW,103.25kWh
2024-11-10T02:00:00-08:00 Los_Angeles,104.447998046875kW,103.25kWh
2024-11-10T03:00:00-08:00 Los_Angeles,105.98400115966797kW,102kWh
2024-11-10T04:00:00-08:00 Los_Angeles,104kW,102.75kWh
2024-11-10T05:00:00-08:00 Los_Angeles,107.96800231933594kW,103.5kWh
2024-11-10T06:00:00-08:00 Los_Angeles,107.3280029296875kW,104.5kWh
2024-11-10T07:00:00-08:00 Los_Angeles,107.58399963378906kW,102.25kWh
2024-11-10T08:00:00-08:00 Los_Angeles,110.33599853515625kW,107.25kWh
2024-11-10T09:00:00-08:00 Los_Angeles,111.29600524902344kW,107.25kWh
2024-11-10T10:00:00-08:00 Los_Angeles,109.88800048828125kW,106kWh
2024-11-10T11:00:00-08:00 Los_Angeles,117.05599975585938kW,108.75kWh
2024-11-10T12:00:00-08:00 Los_Angeles,118.46400451660156kW,109.25kWh
2024-11-10T13:00:00-08:00 Los_Angeles,111.93600463867188kW,108.25kWh
2024-11-10T14:00:00-08:00 Los_Angeles,109.18399810791016kW,107kWh
2024-11-10T15:00:00-08:00 Los_Angeles,113.98400115966797kW,108.5kWh
2024-11-10T16:00:00-08:00 Los_Angeles,110.20799255371094kW,108.75kWh
2024-11-10T17:00:00-08:00 Los_Angeles,112.12800598144531kW,108kWh
2024-11-10T18:00:00-08:00 Los_Angeles,112.63999938964844kW,109kWh
2024-11-10T19:00:00-08:00 Los_Angeles,113.91999816894531kW,108kWh
2024-11-10T20:00:00-08:00 Los_Angeles,110.20800018310547kW,105.25kWh
2024-11-10T21:00:00-08:00 Los_Angeles,110.59200286865234kW,105.75kWh
2024-11-10T22:00:00-08:00 Los_Angeles,111.29600524902344kW,104.5kWh
2024-11-10T23:00:00-08:00 Los_Angeles,109.50399780273438kW,105.25kWh
2024-11-11T00:00:00-08:00 Los_Angeles,110.39999389648438kW,104kWh
2024-11-11T01:00:00-08:00 Los_Angeles,108.16000366210938kW,103.5kWh
2024-11-11T02:00:00-08:00 Los_Angeles,107.90400695800781kW,103kWh
2024-11-11T03:00:00-08:00 Los_Angeles,109.63200378417969kW,102.5kWh
2024-11-11T04:00:00-08:00 Los_Angeles,103.93600463867188kW,102.25kWh
2024-11-11T05:00:00-08:00 Los_Angeles,153.0240020751953kW,138.25kWh
2024-11-11T06:00:00-08:00 Los_Angeles,154.7519989013672kW,150kWh
2024-11-11T07:00:00-08:00 Los_Angeles,155.20001220703125kW,149kWh
2024-11-11T08:00:00-08:00 Los_Angeles,154.7519989013672kW,150kWh
2024-11-11T09:00:00-08:00 Los_Angeles,155.26400756835938kW,150.25kWh
2024-11-11T10:00:00-08:00 Los_Angeles,162.68800354003906kW,157.25kWh
2024-11-11T11:00:00-08:00 Los_Angeles,166.2080078125kW,160.25kWh
2024-11-11T12:00:00-08:00 Los_Angeles,167.8719940185547kW,162.5kWh
2024-11-11T13:00:00-08:00 Los_Angeles,165.1199951171875kW,162.25kWh
2024-11-11T14:00:00-08:00 Los_Angeles,169.60000610351562kW,162.5kWh
2024-11-11T15:00:00-08:00 Los_Angeles,166.78399658203125kW,164.25kWh
2024-11-11T16:00:00-08:00 Los_Angeles,166.5919952392578kW,162.25kWh
2024-11-11T17:00:00-08:00 Los_Angeles,172.92799377441406kW,165kWh
2024-11-11T18:00:00-08:00 Los_Angeles,164.6719970703125kW,162.75kWh
2024-11-11T19:00:00-08:00 Los_Angeles,166.0800018310547kW,161.5kWh
2024-11-11T20:00:00-08:00 Los_Angeles,166.656005859375kW,128.25kWh
2024-11-11T21:00:00-08:00 Los_Angeles,113.66400146484375kW,110.75kWh
2024-11-11T22:00:00-08:00 Los_Angeles,115.96800231933594kW,110.25kWh
2024-11-11T23:00:00-08:00 Los_Angeles,116.16000366210938kW,108.25kWh
2024-11-12T00:00:00-08:00 Los_Angeles,114.11199951171875kW,107.25kWh
2024-11-12T01:00:00-08:00 Los_Angeles,110.46399688720703kW,106.5kWh
2024-11-12T02:00:00-08:00 Los_Angeles,109.63199615478516kW,105.5kWh
2024-11-12T03:00:00-08:00 Los_Angeles,112.447998046875kW,107.25kWh
2024-11-12T04:00:00-08:00 Los_Angeles,110.4000015258789kW,105.5kWh
2024-11-12T05:00:00-08:00 Los_Angeles,156.6719970703125kW,139kWh
2024-11-12T06:00:00-08:00 Los_Angeles,158.39999389648438kW,152.5kWh
2024-11-12T07:00:00-08:00 Los_Angeles,162.55999755859375kW,157.75kWh
2024-11-12T08:00:00-08:00 Los_Angeles,175.8719940185547kW,168.5kWh
2024-11-12T09:00:00-08:00 Los_Angeles,198.91200256347656kW,187kWh
2024-11-12T10:00:00-08:00 Los_Angeles,233.60000610351562kW,201kWh
2024-11-12T11:00:00-08:00 Los_Angeles,221.50399780273438kW,214.5kWh
2024-11-12T12:00:00-08:00 Los_Angeles,237.95199584960938kW,219kWh
2024-11-12T13:00:00-08:00 Los_Angeles,220.864013671875kW,216.75kWh
2024-11-12T14:00:00-08:00 Los_Angeles,218.81600952148438kW,216.25kWh
2024-11-12T15:00:00-08:00 Los_Angeles,218.04800415039062kW,213kWh
2024-11-12T16:00:00-08:00 Los_Angeles,215.16799926757812kW,212kWh
2024-11-12T17:00:00-08:00 Los_Angeles,207.87200927734375kW,208kWh
2024-11-12T18:00:00-08:00 Los_Angeles,203.39199829101562kW,196.25kWh
2024-11-12T19:00:00-08:00 Los_Angeles,180.864013671875kW,174.75kWh
2024-11-12T20:00:00-08:00 Los_Angeles,171.96800231933594kW,139.75kWh
2024-11-12T21:00:00-08:00 Los_Angeles,125.69599914550781kW,122.75kWh
2024-11-12T22:00:00-08:00 Los_Angeles,123.07200622558594kW,116.75kWh
2024-11-12T23:00:00-08:00 Los_Angeles,125.1199951171875kW,117.75kWh
2024-11-13T00:00:00-08:00 Los_Angeles,114.8800048828125kW,112kWh
2024-11-13T01:00:00-08:00 Los_Angeles,119.93600463867188kW,114.25kWh
2024-11-13T02:00:00-08:00 Los_Angeles,117.44000244140625kW,110.75kWh
2024-11-13T03:00:00-08:00 Los_Angeles,116.47999572753906kW,110.5kWh
2024-11-13T04:00:00-08:00 Los_Angeles,111.74400329589844kW,109.25kWh
2024-11-13T05:00:00-08:00 Los_Angeles,161.343994140625kW,144.25kWh
2024-11-13T06:00:00-08:00 Los_Angeles,161.7919921875kW,157.75kWh
2024-11-13T07:00:00-08:00 Los_Angeles,161.66400146484375kW,155.75kWh
2024-11-13T08:00:00-08:00 Los_Angeles,172.3520050048828kW,169kWh
2024-11-13T09:00:00-08:00 Los_Angeles,224.12799072265625kW,199kWh
2024-11-13T10:00:00-08:00 Los_Angeles,221.18399047851562kW,214kWh
2024-11-13T11:00:00-08:00 Los_Angeles,245.82400512695312kW,226kWh
2024-11-13T12:00:00-08:00 Los_Angeles,233.72799682617188kW,226.5kWh
2024-11-13T13:00:00-08:00 Los_Angeles,251.26400756835938kW,229.5kWh
2024-11-13T14:00:00-08:00 Los_Angeles,227.71200561523438kW,224.75kWh
2024-11-13T15:00:00-08:00 Los_Angeles,251.3280029296875kW,225.5kWh
2024-11-13T16:00:00-08:00 Los_Angeles,243.4560089111328kW,221kWh
2024-11-13T17:00:00-08:00 Los_Angeles,214.14401245117188kW,210kWh
2024-11-13T18:00:00-08:00 Los_Angeles,229.37599182128906kW,204.5kWh
2024-11-13T19:00:00-08:00 Los_Angeles,196.3520050048828kW,192kWh
2024-11-13T20:00:00-08:00 Los_Angeles,179.71200561523438kW,142kWh
2024-11-13T21:00:00-08:00 Los_Angeles,124.35200500488281kW,120kWh
2024-11-13T22:00:00-08:00 Los_Angeles,122.55999755859375kW,115.5kWh
2024-11-13T23:00:00-08:00 Los_Angeles,115.71199798583984kW,112kWh
2024-11-14T00:00:00-08:00 Los_Angeles,116.47999572753906kW,111.75kWh
2024-11-14T01:00:00-08:00 Los_Angeles,115.13600158691406kW,110kWh
2024-11-14T02:00:00-08:00 Los_Angeles,113.47200012207031kW,110.25kWh
2024-11-14T03:00:00-08:00 Los_Angeles,116.60800170898438kW,110.25kWh
2024-11-14T04:00:00-08:00 Los_Angeles,112.70399475097656kW,109kWh
2024-11-14T05:00:00-08:00 Los_Angeles,161.7919921875kW,143.5kWh
2024-11-14T06:00:00-08:00 Los_Angeles,194.3679962158203kW,166.75kWh
2024-11-14T07:00:00-08:00 Los_Angeles,170.11199951171875kW,167kWh
2024-11-14T08:00:00-08:00 Los_Angeles,215.67999267578125kW,189.5kWh
2024-11-14T09:00:00-08:00 Los_Angeles,212.8000030517578kW,199kWh
2024-11-14T10:00:00-08:00 Los_Angeles,224.83200073242188kW,211.25kWh
2024-11-14T11:00:00-08:00 Los_Angeles,225.27999877929688kW,218kWh
2024-11-14T12:00:00-08:00 Los_Angeles,222.84799194335938kW,221kWh
2024-11-14T13:00:00-08:00 Los_Angeles,222.46400451660156kW,217.25kWh
2024-11-14T14:00:00-08:00 Los_Angeles,226.17599487304688kW,218.25kWh
2024-11-14T15:00:00-08:00 Los_Angeles,237.88800048828125kW,222.25kWh
2024-11-14T16:00:00-08:00 Los_Angeles,219.71200561523438kW,213.25kWh
2024-11-14T17:00:00-08:00 Los_Angeles,210.04798889160156kW,212.25kWh
2024-11-14T18:00:00-08:00 Los_Angeles,199.42401123046875kW,196kWh
2024-11-14T19:00:00-08:00 Los_Angeles,174.39999389648438kW,171kWh
2024-11-14T20:00:00-08:00 Los_Angeles,163.39199829101562kW,131.25kWh
2024-11-14T21:00:00-08:00 Los_Angeles,118.97599792480469kW,115.25kWh
2024-11-14T22:00:00-08:00 Los_Angeles,122.49600219726562kW,115.25kWh
2024-11-14T23:00:00-08:00 Los_Angeles,114.68799591064453kW,112.25kWh
2024-11-15T00:00:00-08:00 Los_Angeles,114.11199951171875kW,109kWh
2024-11-15T01:00:00-08:00 Los_Angeles,112.76799774169922kW,108.25kWh
2024-11-15T02:00:00-08:00 Los_Angeles,110.20800018310547kW,107.5kWh
2024-11-15T03:00:00-08:00 Los_Angeles,114.6240005493164kW,108.25kWh
2024-11-15T04:00:00-08:00 Los_Angeles,110.08000183105469kW,107.75kWh
2024-11-15T05:00:00-08:00 Los_Angeles,157.2480010986328kW,141.75kWh
2024-11-15T06:00:00-08:00 Los_Angeles,158.39999389648438kW,155.5kWh
2024-11-15T07:00:00-08:00 Los_Angeles,156.86399841308594kW,156.25kWh
2024-11-15T08:00:00-08:00 Los_Angeles,169.8560028076172kW,167kWh
2024-11-15T09:00:00-08:00 Los_Angeles,191.8719940185547kW,184.75kWh
2024-11-15T10:00:00-08:00 Los_Angeles,203.45599365234375kW,195.25kWh
2024-11-15T11:00:00-08:00 Los_Angeles,211.2639923095703kW,204kWh
2024-11-15T12:00:00-08:00 Los_Angeles,216.83200073242188kW,210.5kWh
2024-11-15T13:00:00-08:00 Los_Angeles,240.5120086669922kW,217kWh
2024-11-15T14:00:00-08:00 Los_Angeles,230.39999389648438kW,214kWh
2024-11-15T15:00:00-08:00 Los_Angeles,220.8000030517578kW,213.5kWh
2024-11-15T16:00:00-08:00 Los_Angeles,209.02398681640625kW,208.5kWh
2024-11-15T17:00:00-08:00 Los_Angeles,200.51199340820312kW,194.75kWh
2024-11-15T18:00:00-08:00 Los_Angeles,179.90399169921875kW,174kWh
2024-11-15T19:00:00-08:00 Los_Angeles,172.60800170898438kW,165.5kWh
2024-11-15T20:00:00-08:00 Los_Angeles,167.0399932861328kW,128.75kWh
2024-11-15T21:00:00-08:00 Los_Angeles,119.03999328613281kW,114kWh
2024-11-15T22:00:00-08:00 Los_Angeles,113.53600311279297kW,111.25kWh
2024-11-15T23:00:00-08:00 Los_Angeles,112.57600402832031kW,107.75kWh
2024-11-16T00:00:00-08:00 Los_Angeles,110.72000122070312kW,107kWh
2024-11-16T01:00:00-08:00 Los_Angeles,110.84799194335938kW,104.75kWh
